Well_ID,LM_RC40,LM_RC40,LM_RC40,LM_RC40,LM_RC40,LM_RC80,LM_RC80,LM_RC80,LM_RC80,LM_RC80,LM_RC88,LM_RC88,LM_RC88,LM_RC88,LM_RC88,LM_RC9,LM_RC9,LM_RC9,LM_RC9,LM_RC9,MM_RC112,MM_RC112,MM_RC112,MM_RC112,MM_RC112,MM_RC114,MM_RC114,MM_RC114,MM_RC114,MM_RC114,MM_RC130,MM_RC130,MM_RC130,MM_RC130,MM_RC130,MM_RC136,MM_RC136,MM_RC136,MM_RC136,MM_RC136,MM_RC138,MM_RC138,MM_RC138,MM_RC138,MM_RC138,MM_RC143,MM_RC143,MM_RC143,MM_RC143,MM_RC143,MM_RC174,MM_RC174,MM_RC174,MM_RC174,MM_RC174,MM_RC179,MM_RC179,MM_RC179,MM_RC179,MM_RC179,MM_RC191,MM_RC191,MM_RC191,MM_RC191,MM_RC191,MM_RC193,MM_RC193,MM_RC193,MM_RC193,MM_RC193,MM_RC199,MM_RC199,MM_RC199,MM_RC199,MM_RC199,MM_RC200,MM_RC200,MM_RC200,MM_RC200,MM_RC200,MM_RC202,MM_RC202,MM_RC202,MM_RC202,MM_RC202,MM_RC208,MM_RC208,MM_RC208,MM_RC208,MM_RC208,MM_RC211,MM_RC211,MM_RC211,MM_RC211,MM_RC211,MM_RC225,MM_RC225,MM_RC225,MM_RC225,MM_RC225,MM_RC231,MM_RC231,MM_RC231,MM_RC231,MM_RC231,MM_RC233,MM_RC233,MM_RC233,MM_RC233,MM_RC233,MM_RC234,MM_RC234,MM_RC234,MM_RC234,MM_RC234,MM_RC34,MM_RC34,MM_RC34,MM_RC34,MM_RC34,MM_RC44,MM_RC44,MM_RC44,MM_RC44,MM_RC44,MM_RC5,MM_RC5,MM_RC5,MM_RC5,MM_RC5,MM_RC7,MM_RC7,MM_RC7,MM_RC7,MM_RC7,MM_RC8,MM_RC8,MM_RC8,MM_RC8,MM_RC8,MM_RC86,MM_RC86,MM_RC86,MM_RC86,MM_RC86,RV_RC126,RV_RC126,RV_RC126,RV_RC126,RV_RC126,RV_RC140,RV_RC140,RV_RC140,RV_RC140,RV_RC140,UM_RC17,UM_RC17,UM_RC17,UM_RC17,UM_RC17,UM_RC18,UM_RC18,UM_RC18,UM_RC18,UM_RC18,UM_RC22,UM_RC22,UM_RC22,UM_RC22,UM_RC22
1971-05-01,7.4,3780.81,0.0,74.89318934,3773.41,9.2,3772.99,0.0,74.69733069,3763.79,9.8,3774.99,0.0,74.60685019,3765.19,10.74,3791.81,0.0,74.76558886,3781.07,11.2,3863.66,0.0,69.21761631,3852.46,13.81,3864.6,0.0,69.19834673,3850.79,10.72,3853.1,0.0,69.54414995,3842.38,12.24,3850.3,0.0,69.71310614,3838.06,14.94,3852.28,0.0,69.79063395,3837.34,11.67,3848.78,0.0,70.15406189,3837.11,10.41,3830.34,0.0,71.66219795,3819.93,5.6,3820.66,0.0,72.56485075,3815.06,9.63,3823.1,0.0,72.49759616,3813.47,6.1,3816.33,0.0,73.30743159,3810.23,8.2,3816.05,0.0,73.06110039,3807.85,7.8,3814.3,0.0,73.34890377,3806.5,7.3,3812.23,0.0,73.71660826,3804.93,6.9,3810.76,0.0,73.95668655,3803.86,7.3,3806.44,0.0,74.07928249999998,3799.14,6.7,3808.21,0.0,74.41399150000002,3801.51,3.7,3796.22,0.0,74.65066242,3792.52,6.8,3795.34,0.0,74.7814073,3788.54,4.6,3794.61,0.0,74.79893174,3790.01,11.0,3896.56,0.0,69.19128455,3885.56,10.0,3867.62,0.0,69.16053843,3857.62,8.2,3908.23,0.0,69.2368285,3900.03,14.6,3911.37,0.0,69.16095778,3896.77,15.24,3911.72,0.0,69.17209043,3896.48,6.7,3884.23,0.0,69.16397212,3877.53,4.1,4035.91,0.0,68.18593606,4031.81,6.6,4009.89,0.0,68.29474335,4003.29,10.34,3931.9,0.0,69.3150744,3921.56,6.9,3929.9,0.0,69.31147885,3923.0,9.2,3925.22,0.0,69.29091487,3916.02
1971-06-01,7.3,3780.81,0.0,84.48488682,3773.51,9.4,3772.99,0.0,84.45235282,3763.59,10.1,3774.99,0.0,84.43700972,3764.89,10.94,3791.81,0.0,84.47040606,3780.87,11.3,3863.66,0.0,84.44303123,3852.36,14.01,3864.6,0.0,84.44467316,3850.59,10.42,3853.1,0.0,84.39518394,3842.68,12.04,3850.3,0.0,84.37730114,3838.26,15.04,3852.28,0.0,84.35918829,3837.24,11.87,3848.78,0.0,84.3272352,3836.91,10.61,3830.34,0.0,84.30413628,3819.73,5.7,3820.66,0.0,84.33074338,3814.96,9.53,3823.1,0.0,84.32237647,3813.57,7.3,3816.33,0.0,84.36286231,3809.03,8.4,3816.05,0.0,84.34699828,3807.65,7.9,3814.3,0.0,84.36169153,3806.4,7.5,3812.23,0.0,84.38680649999998,3804.73,6.8,3810.76,0.0,84.40228087,3803.96,6.5,3806.44,0.0,84.41202309,3799.94,6.8,3808.21,0.0,84.43927071,3801.41,3.9,3796.22,0.0,84.46119232,3792.32,6.9,3795.34,0.0,84.4744147,3788.44,4.9,3794.61,0.0,84.47635736,3789.71,11.3,3896.56,0.0,84.32571974,3885.26,9.9,3867.62,0.0,84.37254508,3857.72,8.4,3908.23,0.0,84.21076604,3899.83,15.0,3911.37,0.0,84.3431139,3896.37,15.34,3911.72,0.0,84.32602309,3896.38,6.9,3884.23,0.0,84.40178852,3877.33,4.2,4035.91,0.0,79.91573681,4031.71,7.6,4009.89,0.0,80.15573759,4002.29,10.04,3931.9,0.0,83.82878449,3921.86,7.3,3929.9,0.0,83.84354965,3922.6,9.0,3925.22,0.0,83.99430251,3916.22
1971-07-01,7.0,3780.81,0.0,86.90630549,3773.81,9.2,3772.99,0.0,86.73305005,3763.79,9.7,3774.99,0.0,86.65290809,3765.29,10.74,3791.81,0.0,86.79543612,3781.07,11.7,3863.66,0.0,82.16286005,3851.96,14.31,3864.6,0.0,82.14729565,3850.29,10.12,3853.1,0.0,82.41967235,3842.98,11.14,3850.3,0.0,82.55479544,3839.16,14.64,3852.28,0.0,82.61342762,3837.64,11.57,3848.78,0.0,82.90612511,3837.21,10.51,3830.34,0.0,84.15616845,3819.83,5.9,3820.66,0.0,84.91723715,3814.76,9.13,3823.1,0.0,84.85838546,3813.97,7.1,3816.33,0.0,85.54635122,3809.23,8.2,3816.05,0.0,85.33592956,3807.85,7.6,3814.3,0.0,85.5804719,3806.7,7.3,3812.23,0.0,85.8949395,3804.93,8.5,3810.76,0.0,86.09988531,3802.26,6.1,3806.44,0.0,86.20514711,3800.34,6.6,3808.21,0.0,86.49266536,3801.61,4.1,3796.22,0.0,86.69677454,3792.12,6.3,3795.34,0.0,86.80986506,3789.04,4.7,3794.61,0.0,86.82507718,3789.91,11.2,3896.56,0.0,82.10089543,3885.36,9.8,3867.62,0.0,82.09116208,3857.82,8.3,3908.23,0.0,82.09954859,3899.93,13.9,3911.37,0.0,82.08160697,3897.47,15.04,3911.72,0.0,82.08505713,3896.68,6.9,3884.23,0.0,82.10403001,3877.33,4.5,4035.91,0.0,79.47232619,4031.41,8.0,4009.89,0.0,79.7015512,4001.89,9.74,3931.9,0.0,82.03322222,3922.16,7.1,3929.9,0.0,82.03483698,3922.8,8.9,3925.22,0.0,82.07020691,3916.32
1971-08-01,8.9,3780.81,0.000119340189304,78.94385554,3771.91,8.8,3772.99,0.000323493789353,78.84297944,3764.19,10.4,3774.99,0.0004161203355119999,78.79649089,3764.59,10.14,3791.81,0.000267070681713,78.87521701,3781.67,11.7,3863.66,0.003801401877665,75.64822312,3851.96,14.51,3864.6,0.0038067458562889996,75.63627659999999,3850.09,10.22,3853.1,0.003459437162196,75.85711183,3842.88,11.24,3850.3,0.003323083790945001,75.96265503,3839.06,14.84,3852.28,0.0031423010140790002,76.01441761,3837.44,10.87,3848.78,0.0028917431829809997,76.23884864,3837.91,10.91,3830.34,0.0022866922698609998,77.12901492,3819.43,5.1,3820.66,0.0018008255466689996,77.64615174,3815.56,9.13,3823.1,0.001915355921879,77.60983036,3813.97,4.9,3816.33,0.001382605219557,78.06702828,3811.43,7.7,3816.05,0.0016020052586199999,77.92926654,3808.35,8.0,3814.3,0.001431107525547,78.09151718,3806.3,7.2,3812.23,0.001121743179676,78.29638718,3805.03,8.7,3810.76,0.000976704093168,78.4303197,3802.06,7.4,3806.44,0.000859506311961,78.4980463,3799.04,6.0,3808.21,0.000576583693656,78.68252965,3802.21,4.0,3796.22,0.00035816440067,78.81185529,3792.22,6.2,3795.34,0.0002329698181170001,78.88281974,3789.14,5.2,3794.61,0.000213178063951,78.89226477,3789.41,11.6,3896.56,0.003697379793755,75.67207414,3884.96,9.8,3867.62,0.003776641476707001,75.63828385,3857.82,8.5,3908.23,0.0035626456660270006,75.7368686,3899.73,14.7,3911.37,0.003787513266553,75.64868695,3896.67,14.74,3911.72,0.003754682064545001,75.66090201,3896.98,7.1,3884.23,0.003768149427342001,75.63058294,3877.13,4.9,4035.91,0.000918955574163,75.88387928,4031.01,6.8,4009.89,0.001020767500247,76.00090874,4003.09,9.04,3931.9,0.0032004381981960003,75.90731832,3922.86,9.3,3929.9,0.0032101884091950005,75.89927973,3920.6,8.7,3925.22,0.003347697775822,75.83943590000001,3916.52
1971-09-01,9.2,3780.81,0.0,77.95423253,3771.61,9.2,3772.99,0.0,77.87286104,3763.79,10.6,3774.99,0.0,77.83541288,3764.39,10.44,3791.81,0.0,77.89763636,3781.37,11.2,3863.66,0.0,75.13555671,3852.46,13.21,3864.6,0.0,75.12505382,3851.39,10.52,3853.1,0.0,75.3218535,3842.58,12.04,3850.3,0.0,75.41504859,3838.26,14.64,3852.28,0.0,75.46207790000003,3837.64,11.07,3848.78,0.0,75.65931477,3837.71,10.91,3830.34,0.0,76.42610851,3819.43,5.7,3820.66,0.0,76.86549635,3814.96,10.03,3823.1,0.0,76.83557205,3813.07,6.6,3816.33,0.0,77.22139346,3809.73,8.0,3816.05,0.0,77.10568235,3808.05,7.8,3814.3,0.0,77.24253181,3806.5,6.9,3812.23,0.0,77.41433709,3805.33,9.2,3810.76,0.0,77.52676135,3801.56,7.8,3806.44,0.0,77.58332917,3798.64,6.7,3808.21,0.0,77.73727583,3801.51,4.7,3796.22,0.0,77.84474792,3791.52,6.1,3795.34,0.0,77.90352984,3789.24,6.0,3794.61,0.0,77.91132547,3788.61,10.5,3896.56,0.0,75.17263538,3886.06,10.0,3867.62,0.0,75.13699323,3857.62,8.4,3908.23,0.0,75.24443644,3899.83,14.6,3911.37,0.0,75.15014525,3896.77,15.24,3911.72,0.0,75.16304043,3896.48,6.8,3884.23,0.0,75.12625927,3877.43,5.1,4035.91,0.0,75.84969648,4030.81,8.6,4009.89,0.0,75.94167628,4001.29,10.44,3931.9,0.0,75.44415027,3921.46,8.9,3929.9,0.0,75.43497306,3921.0,8.9,3925.22,0.0,75.36278951,3916.32
1971-10-01,10.2,3780.81,0.0,70.43852708,3770.61,9.3,3772.99,0.0,70.32035117,3763.69,10.4,3774.99,0.0,70.26541112,3764.59,11.54,3791.81,0.0,70.36914147,3780.27,11.4,3863.66,0.0,68.02742068,3852.26,13.41,3864.6,0.0,68.02124848,3851.19,11.12,3853.1,0.0,68.11015519,3841.98,12.34,3850.3,0.0,68.16058688,3837.96,15.24,3852.28,0.0,68.17286240000001,3837.04,12.17,3848.78,0.0,68.28863236,3836.61,11.51,3830.34,0.0,68.89072233,3818.83,6.5,3820.66,0.0,69.29617714,3814.16,9.93,3823.1,0.0,69.25894291,3813.17,7.2,3816.33,0.0,69.64135623,3809.13,8.2,3816.05,0.0,69.52110227,3807.85,8.0,3814.3,0.0,69.65738761,3806.3,7.5,3812.23,0.0,69.83857163,3804.73,9.5,3810.76,0.0,69.95590685,3801.26,8.3,3806.44,0.0,70.01785951,3798.14,7.3,3808.21,0.0,70.1877882,3800.91,5.2,3796.22,0.0,70.31093898,3791.02,6.5,3795.34,0.0,70.3802297,3788.84,6.6,3794.61,0.0,70.38970741,3788.01,10.2,3896.56,0.0,67.8878778,3886.36,10.0,3867.62,0.0,67.92646093,3857.62,8.7,3908.23,0.0,67.78093867,3899.53,14.9,3911.37,0.0,67.89426254,3896.47,14.94,3911.72,0.0,67.88016685,3896.78,7.0,3884.23,0.0,67.95991616,3877.23,6.0,4035.91,0.0,62.88206020000001,4029.91,9.1,4009.89,0.0,63.14166662,4000.79,11.64,3931.9,0.0,67.39594252,3920.26,8.4,3929.9,0.0,67.41099343,3921.5,10.2,3925.22,0.0,67.56672138,3915.02
1971-11-01,9.0,3780.81,0.034528773384354,59.4371115,3771.81,9.7,3772.99,0.033688896493875006,59.32181387,3763.29,10.4,3774.99,0.033304648780872005,59.26851029,3764.59,11.44,3791.81,0.033965965385595,59.36191626,3780.37,12.4,3863.66,0.025792348080195003,56.1211046,3851.26,14.21,3864.6,0.025761320454306003,56.10985894,3850.39,11.12,3853.1,0.025921548980056,56.30768570000001,3841.98,12.74,3850.3,0.026020962999065003,56.40498258,3837.56,11.64,3852.28,0.025759715460725998,56.44792428,3840.64,12.77,3848.78,0.025782365536792005,56.65757695,3836.01,10.71,3830.34,0.027148838570878003,57.5383099,3819.63,6.9,3820.66,0.028916089835177995,58.06857294,3813.76,10.13,3823.1,0.028224903099936006,58.0280813,3812.97,8.8,3816.33,0.030170618400377,58.50447918,3807.53,8.3,3816.05,0.029278923383837998,58.35917065,3807.75,8.1,3814.3,0.029838257646492,58.52828824,3806.2,7.6,3812.23,0.031005388727948995,58.74490189,3804.63,10.9,3810.76,0.031448485788886996,58.88591041,3799.86,8.6,3806.44,0.031885964788963994,58.958145,3797.84,7.7,3808.21,0.032881549973274,59.15508843,3800.51,5.1,3796.22,0.033666197168006014,59.2943752,3791.12,6.2,3795.34,0.034120915765791,59.37131621,3789.14,5.6,3794.61,0.034195918965777,59.38164073,3789.01,10.2,3896.56,0.025438266996525,56.08509325,3886.36,11.2,3867.62,0.025537435933181,56.07501962,3856.42,8.8,3908.23,0.025204463431742995,56.09105762,3899.43,15.4,3911.37,0.025499683750857004,56.07068441,3895.97,15.44,3911.72,0.025459686244180997,56.07418564,3896.28,7.2,3884.23,0.025580783426457,56.08230285,3877.03,5.8,4035.91,0.015917160331103998,53.45732706,4030.11,10.1,4009.89,0.016119374772242998,53.81346978,3999.79,10.94,3931.9,0.024398304239726,56.06408476,3920.96,8.4,3929.9,0.024431739022653,56.06270351,3921.5,9.6,3925.22,0.024752977321028,56.08200205,3915.62
1971-12-01,8.9,3780.81,0.0,41.45049484,3771.91,9.5,3772.99,0.0,41.3609075,3763.49,10.2,3774.99,0.0,41.31960908,3764.79,11.34,3791.81,0.0,41.39048463,3780.47,12.2,3863.66,0.0,38.62445893,3851.46,14.01,3864.6,0.0,38.61441821,3850.59,10.72,3853.1,0.0,38.80060837,3842.38,12.54,3850.3,0.0,38.88985036,3837.76,11.54,3852.28,0.0,38.93370148,3840.74,12.57,3848.78,0.0,39.1239521,3836.21,10.21,3830.34,0.0,39.88349215,3820.13,6.8,3820.66,0.0,40.32725129,3813.86,9.63,3823.1,0.0,40.29602742,3813.47,8.6,3816.33,0.0,40.68986307,3807.73,8.1,3816.05,0.0,40.571053000000006,3807.95,7.4,3814.3,0.0,40.71098933,3806.9,7.6,3812.23,0.0,40.88806026,3804.63,10.7,3810.76,0.0,41.0040105,3800.06,8.0,3806.44,0.0,41.0627045,3798.44,7.6,3808.21,0.0,41.22285888,3800.61,4.6,3796.22,0.0,41.33543709,3791.62,6.0,3795.34,0.0,41.39735466,3789.34,5.4,3794.61,0.0,41.40560849,3789.21,10.0,3896.56,0.0,38.64576956,3886.56,11.0,3867.62,0.0,38.61673442,3856.62,8.5,3908.23,0.0,38.70242068,3899.73,15.2,3911.37,0.0,38.62543697,3896.17,15.04,3911.72,0.0,38.63602198,3896.68,7.0,3884.23,0.0,38.60982248,3877.23,5.7,4035.91,0.0,39.76870285,4030.21,9.9,4009.89,0.0,39.68733128,3999.99,10.94,3931.9,0.0,38.85520356,3920.96,8.2,3929.9,0.0,38.84955706,3921.7,9.3,3925.22,0.0,38.79373143,3915.92
1972-01-01,9.5,3780.81,0.0,40.51912894,3771.31,9.9,3772.99,0.0,40.55475088,3763.09,10.1,3774.99,0.0,40.57121831,3764.89,11.94,3791.81,0.0,40.54154723,3779.87,13.0,3863.66,0.0,41.46658567,3850.66,14.61,3864.6,0.0,41.4696128,3849.99,11.42,3853.1,0.0,41.41515469,3841.68,13.14,3850.3,0.0,41.38822858,3837.16,11.54,3852.28,0.0,41.37596354,3840.74,13.27,3848.78,0.0,41.3175404,3835.51,11.01,3830.34,0.0,41.06931919,3819.33,7.2,3820.66,0.0,40.9181265,3813.46,10.43,3823.1,0.0,40.92951775,3812.67,9.1,3816.33,0.0,40.79242471,3807.23,8.4,3816.05,0.0,40.83428111,3807.65,7.7,3814.3,0.0,40.78541629,3806.6,8.1,3812.23,0.0,40.72260565,3804.13,10.8,3810.76,0.0,40.68144986,3799.96,7.8,3806.44,0.0,40.66036501,3798.64,7.9,3808.21,0.0,40.60256865,3800.31,4.7,3796.22,0.0,40.56142489,3791.52,6.2,3795.34,0.0,40.53856946,3789.14,6.1,3794.61,0.0,40.5354941,3788.51,10.1,3896.56,0.0,41.47176699,3886.46,12.2,3867.62,0.0,41.47635012,3855.42,9.0,3908.23,0.0,41.46473685,3899.23,17.0,3911.37,0.0,41.47683346,3894.37,16.04,3911.72,0.0,41.47510281,3895.68,7.6,3884.23,0.0,41.47565823,3876.63,6.0,4035.91,0.0,40.923444,4029.91,8.4,4009.89,0.0,41.05130538,4001.49,11.34,3931.9,0.0,41.45110949,3920.56,9.1,3929.9,0.0,41.45049896,3920.8,10.1,3925.22,0.0,41.45571123,3915.12
1972-02-01,10.5,3780.81,0.0,49.0272308,3770.31,10.0,3772.99,0.0,49.07725077,3762.99,10.8,3774.99,0.0,49.10038028,3764.19,12.44,3791.81,0.0,49.05971737,3779.37,13.3,3863.66,0.0,50.44902488,3850.36,14.81,3864.6,0.0,50.45381187,3849.79,11.72,3853.1,0.0,50.36987405,3841.38,13.54,3850.3,0.0,50.32848568,3836.76,11.44,3852.28,0.0,50.31036234,3840.84,13.57,3848.78,0.0,50.22106245,3835.21,12.11,3830.34,0.0,49.84409476,3818.23,7.3,3820.66,0.0,49.61643974,3813.36,10.83,3823.1,0.0,49.63391582,3812.27,9.2,3816.33,0.0,49.42908137,3807.13,8.6,3816.05,0.0,49.4916149,3807.45,7.7,3814.3,0.0,49.41888763,3806.6,8.2,3812.23,0.0,49.32562923,3804.03,11.0,3810.76,0.0,49.26492417,3799.76,8.9,3806.44,0.0,49.23379858,3797.54,7.9,3808.21,0.0,49.14891387,3800.31,4.8,3796.22,0.0,49.08882844,3791.42,6.1,3795.34,0.0,49.05561554,3789.24,5.7,3794.61,0.0,49.05115585,3788.91,10.9,3896.56,0.0,50.46607495,3885.66,10.2,3867.62,0.0,50.46973403,3857.42,9.3,3908.23,0.0,50.46509052,3898.93,16.2,3911.37,0.0,50.4720179,3895.17,16.44,3911.72,0.0,50.47075343,3895.28,8.1,3884.23,0.0,50.46621412,3876.13,5.2,4035.91,0.0,51.61023262,4030.71,8.1,4009.89,0.0,51.46276559,4001.79,11.54,3931.9,0.0,50.48173248,3920.36,9.3,3929.9,0.0,50.48205726,3920.6,10.3,3925.22,0.0,50.4718699,3914.92
1972-03-01,10.6,3780.81,0.0,67.92681572,3770.21,9.7,3772.99,0.0,67.79200065,3763.29,11.0,3774.99,0.0,67.72967754,3763.99,12.14,3791.81,0.0,67.83984090000001,3779.67,12.8,3863.66,0.0,64.13738495,3850.86,15.11,3864.6,0.0,64.12474887,3849.49,12.12,3853.1,0.0,64.34867937,3840.98,13.74,3850.3,0.0,64.4589397,3836.56,11.64,3852.28,0.0,64.50815103,3840.64,13.77,3848.78,0.0,64.74618268,3835.01,15.51,3830.34,0.0,65.7487083,3814.83,7.5,3820.66,0.0,66.35413469,3813.16,10.63,3823.1,0.0,66.30814203,3812.47,9.2,3816.33,0.0,66.85348897,3807.13,8.3,3816.05,0.0,66.68712671,3807.75,7.3,3814.3,0.0,66.88096169,3807.0,8.7,3812.23,0.0,67.12945944,3803.53,11.3,3810.76,0.0,67.29156017,3799.46,10.0,3806.44,0.0,67.37458802,3796.44,7.6,3808.21,0.0,67.60133455,3800.61,5.0,3796.22,0.0,67.76200831,3791.22,6.3,3795.34,0.0,67.85091215,3789.04,5.6,3794.61,0.0,67.86285103,3789.01,11.0,3896.56,0.0,64.10342199,3885.56,10.4,3867.62,0.0,64.08944898,3857.22,9.4,3908.23,0.0,64.11768182,3898.83,16.3,3911.37,0.0,64.08565153,3895.07,16.34,3911.72,0.0,64.09068384,3895.38,8.4,3884.23,0.0,64.09583712,3875.83,4.0,4035.91,0.0,62.73313837,4031.91,7.2,4009.89,0.0,62.85572086,4002.69,11.64,3931.9,0.0,64.11606415,3920.26,9.8,3929.9,0.0,64.11560845,3920.1,10.6,3925.22,0.0,64.12329796,3914.62
1972-04-01,10.8,3780.81,0.0,55.4095556,3770.01,10.0,3772.99,0.0,55.24307467,3762.99,11.2,3774.99,0.0,55.16615942,3763.79,12.34,3791.81,0.0,55.30201905,3779.47,13.0,3863.66,0.0,50.67902306,3850.66,15.31,3864.6,0.0,50.66317893,3849.29,12.22,3853.1,0.0,50.94832967,3840.88,14.04,3850.3,0.0,51.08791252,3836.26,11.74,3852.28,0.0,51.15214168,3840.54,13.67,3848.78,0.0,51.45290883,3835.11,15.61,3830.34,0.0,52.70590445,3814.73,7.7,3820.66,0.0,53.45836255,3812.96,11.03,3823.1,0.0,53.4023167,3812.07,9.4,3816.33,0.0,54.07896254,3806.93,8.4,3816.05,0.0,53.87303056,3807.65,7.8,3814.3,0.0,54.11369783,3806.5,9.0,3812.23,0.0,54.42152783,3803.23,11.5,3810.76,0.0,54.62275219,3799.26,10.4,3806.44,0.0,54.72554856,3796.04,7.8,3808.21,0.0,55.00651281,3800.41,5.2,3796.22,0.0,55.20549528,3791.02,6.6,3795.34,0.0,55.31556652,3788.74,6.0,3794.61,0.0,55.33033179,3788.61,11.3,3896.56,0.0,50.65960642,3885.26,10.7,3867.62,0.0,50.63329936,3856.92,9.5,3908.23,0.0,50.70034626,3898.73,16.5,3911.37,0.0,50.63377327,3894.87,16.34,3911.72,0.0,50.64340518,3895.38,8.6,3884.23,0.0,50.63541885,3875.63,4.4,4035.91,0.0,50.988707,4031.51,8.4,4009.89,0.0,50.86201058,4001.49,11.74,3931.9,0.0,50.77833102,3920.16,10.1,3929.9,0.0,50.77661239,3919.8,10.8,3925.22,0.0,50.75219885,3914.42
1972-05-01,12.0,3780.81,0.0,65.94074441,3768.81,9.9,3772.99,0.0,65.83022617,3763.09,11.7,3774.99,0.0,65.77904827,3763.29,12.44,3791.81,0.0,65.87133389,3779.37,13.8,3863.66,0.0,63.08666944,3849.86,15.31,3864.6,0.0,63.07766861,3849.29,12.32,3853.1,0.0,63.2313661,3840.78,14.74,3850.3,0.0,63.30890827,3835.56,11.54,3852.28,0.0,63.34062321,3840.74,12.77,3848.78,0.0,63.50994182,3836.01,11.91,3830.34,0.0,64.25511279,3818.43,6.3,3820.66,0.0,64.71680243,3814.36,10.83,3823.1,0.0,64.67991413,3812.27,7.5,3816.33,0.0,65.10056143,3808.83,8.5,3816.05,0.0,64.97123113,3807.55,8.0,3814.3,0.0,65.12083631,3806.3,9.2,3812.23,0.0,65.31443776,3803.03,11.4,3810.76,0.0,65.44047566,3799.36,9.0,3806.44,0.0,65.50555299,3797.44,7.4,3808.21,0.0,65.68347027,3800.81,6.4,3796.22,0.0,65.81030061,3789.82,6.8,3795.34,0.0,65.88079527,3788.54,6.0,3794.61,0.0,65.89031013,3788.61,8.0,3896.56,0.0,63.02771061,3888.56,11.2,3867.62,0.0,63.03060695,3856.42,9.5,3908.23,0.0,63.00560132,3898.73,16.1,3911.37,0.0,63.0193423,3895.27,16.94,3911.72,0.0,63.01823754,3894.78,7.3,3884.23,0.0,63.04374221,3876.93,4.8,4035.91,0.0,60.77362370000001,4031.11,10.1,4009.89,0.0,60.92764356,3999.79,11.44,3931.9,0.0,62.89548917,3920.46,10.4,3929.9,0.0,62.89941042,3919.5,11.1,3925.22,0.0,62.94808799,3914.12
1972-06-01,12.2,3780.81,1.2323367373000002e-05,83.41773879,3768.61,10.1,3772.99,3.871859512500001e-05,83.2662504,3762.89,11.8,3774.99,5.1185711923e-05,83.19621744,3763.19,11.74,3791.81,2.4262486283e-05,83.31993511,3780.07,14.0,3863.66,4.8801721459000013e-05,79.15437666,3849.66,15.71,3864.6,4.750697663800002e-05,79.14014491,3848.89,12.62,3853.1,8.914064343600001e-05,79.39205468,3840.48,14.24,3850.3,0.000104091166967,79.51611114,3836.06,11.94,3852.28,0.000119882437135,79.57136358,3840.34,13.57,3848.78,0.00014665666337100006,79.83916186,3835.21,13.21,3830.34,0.00016428159287100002,80.96734338,3817.13,6.9,3820.66,0.00014085135325899998,81.64865477,3813.76,11.13,3823.1,0.00014827815688499998,81.59683675,3811.97,8.6,3816.33,0.000113696461879,82.21046185,3807.73,8.7,3816.05,0.00012727949088,82.02325507,3807.35,8.1,3814.3,0.000114868957189,82.24133248,3806.2,9.4,3812.23,9.364745874200001e-05,82.52091636,3802.83,11.6,3810.76,8.0793176826e-05,82.70325212,3799.16,8.8,3806.44,7.262687615800001e-05,82.79665516,3797.64,7.8,3808.21,4.999205003100001e-05,83.05169659,3800.41,6.4,3796.22,3.1869289189e-05,83.23239883,3789.82,6.9,3795.34,2.0982166071000007e-05,83.33237363,3788.44,6.5,3794.61,1.9380589144e-05,83.34579909,3788.11,5.2,3896.56,0.000154858880562,79.11473034,3891.36,11.2,3867.62,0.000112771632245,79.09953764,3856.42,10.1,3908.23,0.000259020880579,79.12931831,3898.13,17.3,3911.37,0.00013899169403100005,79.09497890000002,3894.07,17.84,3911.72,0.0001544327156,79.10043269,3893.88,7.5,3884.23,8.6248405005e-05,79.10709908,3876.73,5.0,4035.91,0.004957350253853,77.36306083,4030.91,9.6,4009.89,0.004578918017588001,77.53479899,4000.29,12.24,3931.9,0.000607821068706,79.12215332,3919.66,10.9,3929.9,0.000595686533911,79.12158936,3919.0,12.5,3925.22,0.0004563298413400001,79.13267466,3912.72
